SGAS	KRG	KRWG	PCOG
0	0	1	0
0.001	2.73391725844382e-08	0.995444996214365	1.59392834057791
0.036774193548387	0.000321512288031346	0.840803267122119	1.87832485408461
0.0551612903225807	0.000922645461166739	0.767486027263904	2.0244159323664
0.0735483870967741	0.00194928600522312	0.698241058342275	2.17029672648129
0.0919354838709676	0.00348210288218659	0.632980455814255	2.31617752059619
0.110322580645161	0.00559387604202422	0.571615002366099	2.4784379126468
0.128709677419355	0.00835169241695621	0.514054096602443	2.65349486558468
0.147096774193548	0.0118182603639342	0.460205674823445	2.82855181852255
0.165483870967742	0.016052774754288	0.409976124900324	3.00360877146043
0.183870967741935	0.0211115240992953	0.363270191068181	3.17866572439831
0.202258064516129	0.0270483370016997	0.319990868215854	3.3644717884815
0.220645161290323	0.0339149223516068	0.280039283951099	3.62705721788831
0.239032258064516	0.0417611359405771	0.243314566335341	3.88964264729513
0.25741935483871	0.0506351942191191	0.209713694687365	4.15222807670195
0.275806451612903	0.0605838489340344	0.179131330209483	4.41481350610876
0.294193548387097	0.0716525320837932	0.151459622335086	4.67739893551558
0.31258064516129	0.0838854778749461	0.126587985547798	5.01983490485897
0.330967741935484	0.0973258265341364	0.104402839851443	5.39912496955771
0.349354838709677	0.11201571358044	0.0847873058790171	5.77841503425645
0.367741935483871	0.127996347286342	0.0676208425042492	6.15770509895518
0.386129032258064	0.145308076427273	0.0527788102482383	6.53699516365392
0.404516129032258	0.16399044996013	0.0401319368857198	6.9807798952245
0.422903225806452	0.184082269929378	0.0295456509098356	7.62265538933005
0.441290322580645	0.205621638640977	0.0208792310423905	8.26453088343561
0.459677419354839	0.22864600094644	0.0139846901050605	8.90640637754116
0.478064516129032	0.253192182325702	0.00870525720546649	9.54828187164671
0.496451612903226	0.27929642333691	0.00487321501305779	10.1901573657523
0.514838709677419	0.306994410905562	0.00230661365291685	11.0203982361185
0.533225806451613	0.336321306848847	0.000803780720078375	11.8956830008078
0.551612903225806	0.367311773969117	0.000132574377333768	12.7709677654972
0.57	0.4	0	13.6462525301866
NaN	NaN	NaN	NaN
0	0	1	0
0.001	2.90256520573007e-08	0.996240605283537	0
0.044567741935484	0.000562646504054865	0.840803267122118	0
0.0668516129032257	0.00161462955704179	0.767486027263905	0
0.0891354838709677	0.00341125050914045	0.698241058342275	0
0.11141935483871	0.00609368004382654	0.632980455814255	0
0.133703225806451	0.00978928307354233	0.5716150023661	0
0.155987096774194	0.0146154617296734	0.514054096602443	0
0.178270967741935	0.0206819556368848	0.460205674823445	0
0.200554838709677	0.0280923558200039	0.409976124900324	0
0.222838709677419	0.0369451671737668	0.363270191068181	0
0.245122580645161	0.0473345897529744	0.319990868215854	0
0.267406451612903	0.059351114115312	0.280039283951099	0
0.289690322580645	0.0730819878960099	0.243314566335341	0
0.311974193548387	0.0886115898834585	0.209713694687365	0
0.334258064516129	0.10602173563456	0.179131330209483	0
0.356541935483871	0.125391931146638	0.151459622335086	0
0.378825806451613	0.146799586281156	0.126587985547798	0
0.401109677419355	0.170320196434739	0.104402839851443	0
0.423393548387097	0.196027498765769	0.0847873058790171	0
0.445677419354839	0.223993607751098	0.0676208425042492	0
0.467961290322581	0.254289133747727	0.0527788102482383	0
0.490245161290323	0.286983287430227	0.0401319368857198	0
0.512529032258064	0.322143972376411	0.0295456509098355	0
0.534812903225806	0.35983786762171	0.0208792310423905	0
0.557096774193548	0.40013050165627	0.0139846901050605	0
0.57938064516129	0.443086319069979	0.00870525720546649	0
0.601664516129032	0.488768740839592	0.00487321501305779	0
0.623948387096774	0.537240219084733	0.00230661365291684	0
0.646232258064516	0.588562286985483	0.000803780720078375	0
0.668516129032258	0.642795604445955	0.000132574377333768	0
0.6908	0.7	0	0
